,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
468,0,0,1,35,8,0.0,0,1,0,64833.28,0
469,3,0,1,35,3,0.0,0,1,1,184843.77,0
470,1,1,1,27,10,134169.62,0,1,1,176730.02,0
471,2,0,1,37,1,149762.08,0,1,0,20629.4,1
472,3,0,1,26,2,93844.69,0,1,0,28415.36,0
473,3,0,1,28,8,0.0,0,1,0,77231.27,0
474,0,0,0,33,1,0.0,0,1,0,102750.7,0
475,1,2,1,46,6,141078.37,0,0,0,34580.8,1
476,1,2,0,31,1,117992.59,0,1,1,183598.77,0
477,1,0,0,40,8,100812.33,0,1,0,147358.27,0
478,0,0,1,38,7,0.0,0,1,1,108469.2,0
479,1,0,1,29,4,80262.6,0,1,1,20612.82,0
480,3,1,1,34,6,156478.62,0,0,1,181196.76,0
481,0,0,0,23,5,0.0,0,1,0,160249.1,0
482,3,0,1,37,8,0.0,1,0,0,110783.28,0
483,0,2,1,37,9,115217.99,0,1,0,144995.33,0
484,1,1,1,61,9,0.0,0,1,0,150227.85,1
485,2,0,0,35,0,155470.55,0,1,1,53718.28,0
486,1,0,1,37,7,0.0,0,1,0,75248.3,0
487,0,0,1,39,3,135096.77,0,1,1,14353.43,1
488,2,0,1,30,2,0.0,0,0,1,130486.57,0
489,2,2,0,55,9,180075.22,0,1,1,100127.71,0
490,1,1,1,29,1,97541.24,0,1,1,196356.17,0
491,2,0,0,41,2,156067.05,0,1,1,9983.88,0
492,1,0,0,38,4,81550.94,0,0,1,118974.77,0
493,0,0,0,47,6,0.0,0,0,0,194998.34,1
494,2,0,0,38,2,170061.92,0,0,0,134901.34,1
495,3,2,1,36,8,92310.54,0,1,1,72924.56,0
496,1,0,0,32,6,169089.38,0,1,0,101057.95,0
497,4,0,1,40,5,80613.93,0,1,1,142838.64,0
498,3,2,1,26,8,121581.56,0,1,1,127059.04,0
499,0,0,0,58,8,0.0,0,0,1,116503.92,1
500,0,1,1,32,4,0.0,0,1,1,54405.79,0
501,2,0,1,54,5,0.0,0,1,1,88721.84,0
502,3,0,1,60,5,85891.55,0,1,0,74135.48,1
503,1,1,1,44,9,77637.35,0,1,1,111346.22,0
504,0,1,0,41,4,0.0,0,0,0,194902.16,0
505,1,0,1,31,5,0.0,0,1,0,31474.27,0
506,2,2,1,30,7,116927.89,0,1,0,21198.39,0
507,2,2,0,40,6,137326.65,0,1,0,186976.6,0
508,2,0,1,22,5,0.0,0,1,1,117202.19,0
509,1,1,0,37,2,0.0,0,1,1,143739.29,0
510,0,2,0,31,10,67238.98,0,1,1,161811.23,0
511,1,2,0,38,6,86569.76,0,1,0,98090.91,0
512,2,1,1,34,5,0.0,0,0,0,71095.41,0
513,2,0,1,34,6,133598.4,0,1,1,13107.24,0
514,1,0,0,51,3,136188.78,0,1,1,67110.59,1
515,3,1,1,38,9,0.0,0,1,0,88225.02,0
516,0,0,0,56,10,0.0,1,0,1,62256.87,1
517,3,2,1,37,7,120092.52,0,1,0,135925.72,0
518,2,0,1,48,4,101238.24,0,0,1,177815.87,1
519,2,0,1,58,6,89685.92,0,0,1,126471.13,0
520,4,0,0,35,1,211774.31,0,1,0,188574.12,1
521,4,0,1,56,7,131317.48,0,1,1,119175.45,0
522,0,1,1,37,5,93722.73,0,1,1,139093.73,0
523,2,2,1,32,8,101160.99,0,1,1,115916.55,0
524,1,0,1,48,3,120320.54,0,0,0,96463.25,0
525,3,0,0,31,2,0.0,0,1,1,112349.51,0
526,2,0,1,43,2,0.0,0,1,1,165303.79,0
527,1,0,1,26,8,0.0,0,1,0,166031.08,0
528,0,2,0,48,3,152827.99,0,1,0,38411.79,1
529,2,0,1,30,1,64097.75,0,1,1,77783.35,0
530,0,1,0,57,2,119035.35,0,1,1,29871.79,0
531,2,1,0,26,4,135219.57,0,0,1,59747.63,0
532,2,0,1,32,6,93694.42,0,1,1,79919.13,0
533,0,1,1,35,10,59408.63,0,1,0,76773.53,0
534,0,0,0,40,7,114354.95,0,1,0,54018.93,0
535,1,0,1,59,1,0.0,0,1,0,70649.64,1
536,1,2,1,35,10,128173.9,0,1,0,59093.39,0
537,2,1,1,34,9,0.0,0,1,0,127569.8,0
538,0,2,0,62,5,114931.35,1,0,1,18260.98,1
539,3,2,0,28,1,111071.36,0,1,0,73275.96,1
540,4,0,1,37,8,151226.18,0,1,1,136129.49,0
541,1,0,1,26,9,0.0,0,1,1,153237.59,0
542,1,0,0,42,4,64740.12,0,1,1,106841.12,0
543,2,1,1,51,0,169312.13,0,1,0,109078.35,1
544,0,0,0,49,7,0.0,1,0,1,87822.14,1
545,4,1,0,44,2,112652.08,0,1,0,126644.98,0
546,1,0,1,38,0,0.0,0,1,0,47414.15,0
547,0,2,0,30,7,143964.36,0,1,0,41879.99,0
548,0,0,1,49,7,122451.46,0,1,1,75808.1,0
549,3,0,1,24,1,0.0,1,1,1,47911.03,0
550,2,2,0,36,3,65253.07,0,1,0,28737.78,0
551,2,2,1,47,6,106901.94,0,1,1,2079.2,1
552,2,1,0,25,10,128509.63,0,1,0,121562.33,0
553,0,0,1,34,7,0.0,0,1,0,55003.79,0
554,0,2,1,33,3,129834.67,0,1,0,193131.42,0
555,1,1,0,51,3,154962.99,1,0,1,191932.27,1
556,1,2,1,40,5,138241.9,0,1,0,159418.1,0
557,1,2,1,41,3,91536.93,0,1,0,191468.78,1
558,3,1,1,53,3,0.0,0,1,1,38913.68,0
559,4,1,0,70,5,0.0,0,1,1,705.18,0
560,1,2,0,29,7,105204.01,0,0,1,138490.03,0
561,1,1,1,61,1,152968.73,0,0,1,82970.69,0
562,1,1,1,36,8,158261.68,0,1,1,76744.72,0
563,0,0,0,46,1,0.0,0,1,0,71244.59,1
564,2,1,0,38,6,121021.05,0,1,1,12182.15,0
565,0,0,1,36,4,0.0,0,1,1,141210.5,0
566,0,1,0,54,2,0.0,0,0,0,191763.07,1
567,2,1,0,63,1,137715.66,0,1,1,37938.74,0
568,2,2,1,31,5,121192.22,0,1,1,74890.58,0
569,3,0,1,31,7,0.0,1,1,1,166698.18,0
570,1,0,1,44,1,100486.18,0,1,1,62678.53,0
571,1,0,1,45,1,0.0,0,1,0,67740.08,1
572,3,0,1,35,9,92566.53,0,1,0,161519.77,0
573,1,1,0,49,10,0.0,0,1,1,159835.78,1
574,4,1,1,40,3,110929.96,0,1,1,30876.84,0
575,0,0,0,27,8,0.0,0,1,1,14858.1,0
576,0,1,0,32,3,138901.61,0,1,0,75685.97,0
577,3,0,1,30,4,123217.66,0,0,1,144183.1,0
578,1,0,0,41,6,0.0,0,1,0,65170.66,0
579,2,0,1,39,2,0.0,0,1,1,82526.92,0
580,2,1,1,36,8,0.0,0,1,0,169161.46,0
581,1,1,0,33,2,108431.87,0,0,1,109291.39,1
582,1,1,0,57,3,0.0,0,0,1,6057.81,0
583,0,2,0,30,9,72392.41,0,1,0,77077.14,0
584,1,2,0,51,1,119741.77,0,0,0,54954.51,1
585,3,0,0,51,2,100946.71,0,0,0,179614.8,1
586,1,1,1,53,9,170491.84,0,1,0,35588.07,1
587,2,0,1,44,5,0.0,0,1,1,117356.14,0
588,0,0,1,36,1,0.0,0,1,0,160696.72,0
589,0,1,0,47,6,157296.02,0,0,0,147278.43,1
590,2,2,0,38,7,144606.22,0,1,1,56594.36,1
591,2,0,1,38,8,134811.3,0,1,0,1299.75,0
592,1,0,0,34,9,115897.12,0,1,1,25095.03,0
593,1,1,1,32,4,82034.0,0,0,0,146326.45,0
594,3,1,0,26,4,174318.13,0,0,1,38296.21,0
595,1,2,0,41,2,114206.84,0,1,0,164061.6,0
596,2,1,1,43,9,0.0,0,1,0,107811.28,0
597,1,2,1,39,9,111574.41,0,1,1,30838.51,0
598,2,2,0,57,5,162448.69,0,0,0,9221.78,1
599,0,2,0,34,4,148249.54,0,0,1,33738.27,0
600,1,0,0,43,8,0.0,1,0,1,110916.15,1
601,3,1,0,26,7,123709.46,0,1,1,169654.57,0
602,2,0,0,72,9,0.0,0,0,1,69829.4,0
603,0,0,1,30,5,0.0,0,1,0,54926.51,1
604,2,0,1,37,10,150525.8,0,1,1,94728.49,0
605,1,0,1,29,9,0.0,0,1,1,80393.27,0
606,2,0,1,53,4,0.0,0,0,1,111307.98,0
607,1,0,1,28,10,0.0,0,1,0,19834.32,0
608,2,0,1,35,5,0.0,0,1,1,78397.24,0
609,2,2,0,51,2,111018.98,0,1,0,86410.28,0
610,0,0,1,30,10,129755.99,0,0,0,172749.65,0
611,1,0,0,27,6,0.0,0,1,0,1002.39,0
612,1,0,0,64,2,129555.7,0,1,1,13601.79,0
613,1,1,1,38,1,87202.38,0,1,1,77866.91,0
614,2,2,1,26,8,146133.39,0,1,1,175296.76,0
615,2,1,0,31,0,0.0,0,1,0,121751.04,1
616,3,1,1,39,6,170184.99,0,1,0,89593.26,0
617,1,2,0,62,8,140745.33,0,1,0,193437.89,1
618,0,1,1,42,7,139070.51,0,1,1,86945.0,0
619,2,1,0,37,8,0.0,0,1,1,183318.79,0
620,1,0,1,35,9,114193.24,0,1,0,71154.1,0
621,1,1,0,40,10,167878.5,0,0,1,151887.16,0
622,0,2,0,53,5,141616.55,0,1,1,75888.65,0
623,2,2,1,36,3,145747.67,0,0,1,89566.74,0
624,0,1,0,48,2,129120.64,0,0,1,26475.79,0
625,4,1,1,35,7,110349.82,0,0,0,126355.8,0
626,0,0,1,29,1,141325.56,0,1,1,93839.3,0
627,3,0,1,49,2,78653.84,0,1,0,7698.6,0
628,1,0,1,47,1,0.0,0,1,1,145593.85,0
629,3,1,0,28,3,142253.65,0,1,0,45042.56,0
630,1,0,0,61,1,0.0,0,1,0,61108.56,1
631,1,2,0,54,6,115988.86,0,1,0,57553.98,1
632,4,1,0,33,10,75592.43,0,1,0,62674.42,0
633,0,2,1,44,3,164113.04,0,1,1,12120.79,0
634,4,0,1,31,6,67996.23,0,0,0,50129.87,1
635,2,1,0,51,5,0.0,0,1,0,55022.43,0
636,1,1,0,33,1,0.0,0,0,0,117834.91,0
637,2,0,1,48,1,138778.15,0,0,1,168840.23,0
638,3,0,0,43,10,147832.15,0,0,1,24234.11,0
639,3,0,0,36,4,135438.4,0,0,0,190627.01,0
640,3,1,1,48,5,116060.08,0,1,0,156618.38,1
641,2,0,0,29,5,112564.62,0,1,0,42334.38,0
642,1,0,0,27,1,125406.58,0,1,1,110784.42,0
643,1,2,0,39,5,135134.99,0,1,0,173683.0,1
644,4,0,0,39,9,133102.92,0,1,0,27046.46,1
645,2,0,0,34,8,42157.08,0,1,0,20598.59,1
646,3,0,0,30,3,0.0,0,1,1,104991.28,0
647,0,0,1,38,7,82259.29,0,1,0,8996.97,0
648,0,0,0,36,4,0.0,0,1,0,64420.5,0
649,1,0,1,38,6,0.0,0,1,1,145700.22,0
650,1,0,0,49,4,0.0,0,1,1,196335.48,0
651,2,0,1,52,7,0.0,0,1,1,14781.12,0
652,1,0,1,42,3,150461.07,0,1,0,108139.23,0
653,0,2,1,48,4,133994.52,0,1,1,19287.06,1
654,2,1,1,31,8,164870.81,0,1,1,9567.39,0
655,0,2,1,25,8,121702.73,0,1,1,132210.49,0
656,0,1,1,25,6,193858.2,0,0,1,21600.11,0
657,1,2,0,54,1,131039.97,0,1,1,199661.5,0
658,0,0,1,64,9,113829.45,0,1,1,124341.49,0
659,3,0,0,30,6,0.0,0,1,0,15766.1,0
660,1,2,0,41,3,81877.38,0,1,1,33642.21,0
661,2,1,1,57,8,116326.07,0,1,1,117704.65,0
662,2,0,1,31,2,0.0,0,1,1,58803.28,0
663,2,0,1,46,4,0.0,0,1,1,137537.22,0
664,1,0,0,41,1,0.0,0,0,1,131300.68,0
665,1,0,1,33,9,0.0,0,1,1,84174.81,0
666,0,0,0,31,3,127070.73,0,0,1,160941.78,0
667,0,0,1,29,3,0.0,0,1,1,143954.99,0
668,2,1,1,46,3,122549.64,0,1,1,56297.85,0
669,1,0,0,42,5,176099.13,0,1,1,8404.73,0
670,1,2,0,48,3,122388.38,0,0,0,30020.09,0
671,1,0,1,42,9,0.0,0,0,1,58137.42,0
672,1,0,1,26,0,0.0,0,0,0,47472.68,0
673,1,1,0,32,6,118879.35,0,1,1,19131.71,0
674,0,1,1,35,5,0.0,0,1,1,187288.5,0
675,0,0,0,39,5,0.0,0,1,1,17603.81,0
676,1,1,0,38,4,88736.44,0,1,0,67020.03,0
677,2,2,1,45,7,102703.62,0,0,1,147802.94,1
678,3,1,0,70,1,0.0,0,1,1,41610.62,0
679,2,1,0,38,3,0.0,0,1,0,44255.65,0
680,0,0,1,55,5,97318.25,0,0,1,78416.14,0
681,1,1,1,58,5,128468.69,0,0,1,137254.55,0
682,1,2,0,41,4,133432.59,0,0,1,151303.48,0
683,3,2,0,40,8,141782.57,0,0,0,86333.63,0
684,1,0,1,24,9,135125.28,0,0,0,89801.9,0
685,1,1,1,42,2,178820.91,0,0,0,29358.57,1
686,2,0,0,31,2,112212.14,0,1,1,181600.72,0
687,3,2,0,45,5,126674.81,0,1,0,124118.71,1
688,1,0,0,51,7,136294.97,0,1,0,38867.46,1
689,1,0,0,36,5,66392.64,0,1,0,31106.67,0
690,2,2,1,27,1,122552.34,0,1,0,67611.36,0
691,3,0,1,43,1,76408.85,0,1,0,77837.63,0
692,3,2,1,36,8,145071.24,0,0,0,6078.46,0
693,1,0,1,34,6,0.0,0,1,1,177896.92,0
694,3,0,0,45,2,109730.22,0,1,1,123882.73,0
695,1,0,1,57,6,0.0,0,1,1,15304.08,0
696,0,1,1,62,1,64119.38,0,1,1,76569.64,1
697,0,2,0,57,1,106138.33,0,1,1,120657.32,1
698,3,1,1,36,2,0.0,0,1,1,16436.56,0
699,3,2,1,33,0,181656.51,0,1,1,107667.91,0
700,3,0,0,32,5,0.0,0,1,0,95611.47,0
701,1,0,1,30,7,95128.86,0,0,0,19799.26,0
702,1,1,0,49,2,126615.94,0,0,1,123214.74,0
703,0,1,1,36,1,0.0,0,0,1,71709.12,0
704,1,2,1,36,2,76190.48,0,1,1,149066.14,0
705,3,2,1,40,5,168286.81,1,1,0,20451.99,1
706,1,2,1,35,4,88109.81,0,1,1,32825.5,0
707,1,0,1,42,4,0.0,0,1,0,6232.31,0
708,0,0,0,35,8,0.0,0,0,1,10357.03,0
709,2,0,0,34,3,123971.51,0,1,0,147794.63,0
710,0,0,1,48,0,148116.48,0,0,0,116973.48,0
711,1,2,1,35,6,116269.01,0,1,0,129964.94,0
712,1,1,1,38,1,120599.21,0,1,0,92816.86,0
713,0,0,0,41,3,144260.5,0,1,0,172114.67,0
714,1,1,0,25,3,86605.5,1,1,0,16649.31,1
715,3,0,1,34,9,0.0,0,1,0,144517.19,0
716,0,2,0,37,4,58629.97,0,0,0,182038.6,0
717,2,1,0,42,5,0.0,0,0,0,24210.56,0
718,0,0,1,45,10,0.0,0,0,0,172175.9,0
719,1,0,0,43,5,0.0,0,1,1,47578.45,0
720,2,1,0,56,2,209767.31,0,1,1,150694.42,1
721,0,1,0,42,6,129634.25,0,1,1,177683.02,1
722,1,0,1,23,1,0.0,0,0,0,66088.83,0
723,3,0,0,38,2,169824.46,0,1,0,169291.7,0
724,2,0,1,36,3,97530.25,0,1,1,117140.41,0
725,3,0,0,42,10,145988.65,0,1,1,79510.37,0
726,0,0,1,37,9,0.0,0,0,1,77108.66,0
727,2,0,0,25,7,0.0,1,1,1,9679.28,0
728,2,0,0,40,5,137494.28,0,1,0,81753.92,0
729,0,0,0,57,1,0.0,0,0,0,131372.38,1
730,1,0,1,24,6,147360.0,0,1,1,25310.82,0
731,3,0,0,25,10,0.0,0,0,0,187925.75,0
732,1,1,1,31,3,125167.02,0,0,0,98820.39,0
733,2,2,1,43,9,121152.05,0,1,0,64166.7,1
734,0,2,0,60,7,128981.07,0,0,1,176924.21,1
735,0,0,1,47,6,0.0,0,1,1,90055.08,0
736,4,1,1,67,6,151858.98,0,1,1,72814.31,0
737,0,0,1,36,2,114628.4,0,0,1,168290.06,0
738,2,0,1,46,6,0.0,0,1,0,161767.38,0
739,2,0,0,28,8,95059.02,0,1,0,44420.18,0
740,1,0,0,24,7,128736.39,0,0,1,37147.61,0
741,0,0,1,24,8,156325.38,0,1,1,125381.02,0
742,1,0,1,29,7,105405.97,0,1,1,149853.89,0
743,1,0,0,49,2,88915.37,1,0,0,161435.02,1
744,1,0,1,60,8,0.0,0,1,1,102925.76,0
745,1,0,1,40,5,0.0,0,1,1,70899.27,0
746,4,0,1,18,2,160980.03,0,0,0,145936.28,0
747,0,1,0,46,5,177619.71,0,1,0,54227.06,0
748,2,1,1,38,2,62276.99,0,1,1,59280.79,0
749,0,2,1,46,4,127559.97,0,1,1,126952.5,0
750,1,0,1,41,0,0.0,0,0,1,130567.02,0
751,3,2,0,47,9,95523.16,0,1,0,73294.48,0
752,0,0,0,35,7,107749.03,0,1,1,3937.37,0
753,4,2,1,37,2,110777.26,0,1,0,2383.59,0
754,4,1,0,39,5,166733.92,0,1,0,14279.44,0
755,4,0,1,31,9,157120.86,0,1,0,141300.53,0
756,1,2,0,36,2,127160.78,0,1,0,78140.75,0
757,2,1,0,28,2,0.0,0,1,1,117431.1,0
758,1,0,0,37,9,156091.97,0,1,0,72008.61,0
759,1,0,1,58,5,98668.18,0,1,1,60887.58,0
760,1,0,0,43,5,134022.06,0,1,0,194764.83,0
761,2,0,0,35,5,124151.09,0,1,0,88705.14,1
762,1,2,0,36,6,77253.5,0,0,0,35817.97,1
763,3,2,0,21,1,114292.48,0,1,0,31520.4,0
764,2,2,1,43,2,140080.32,1,1,1,157908.19,1
765,2,1,0,27,2,135277.96,0,1,0,142200.15,0
766,2,0,0,82,2,0.0,0,0,1,182055.36,0
767,2,2,1,60,9,115920.62,0,0,0,157552.08,1
768,2,1,1,41,2,119782.72,0,0,0,120284.67,0
769,0,0,0,63,1,114715.71,0,0,1,24506.95,1
770,3,2,0,36,2,129748.54,0,0,0,47271.61,1
771,2,0,1,31,4,129722.57,0,0,0,41176.6,0
772,1,0,1,32,2,0.0,0,0,1,9468.64,0
773,3,0,1,36,3,139180.2,0,0,0,123880.19,0
774,1,2,1,49,6,113599.74,0,1,0,158887.09,1
775,1,0,1,33,7,134944.0,0,1,1,117036.38,0
776,1,2,0,58,7,116922.25,0,1,0,120415.61,1
777,2,1,1,28,9,118945.09,0,0,0,16064.25,1
778,3,0,1,28,8,0.0,0,1,1,52615.62,0
779,2,1,0,35,8,119182.73,0,0,0,121210.09,0
780,1,0,1,27,8,0.0,0,1,0,192247.35,0
781,3,0,0,28,1,71264.02,0,0,1,68759.57,0
782,0,0,1,41,2,0.0,0,0,1,75937.47,0
783,0,0,0,35,8,0.0,0,0,0,84569.13,0
784,3,2,1,58,7,116313.57,0,1,1,190696.35,1
785,3,1,1,36,5,92140.15,0,0,1,67468.67,0
786,2,0,1,26,1,0.0,0,1,1,104435.94,0
787,2,2,1,42,2,177640.09,0,0,1,47166.55,0
788,0,1,0,35,0,0.0,0,1,0,119899.52,0
789,2,1,1,48,8,167997.6,0,1,1,173498.45,0
790,2,0,1,36,2,82275.35,0,1,1,93249.26,0
791,1,0,1,49,3,0.0,0,1,1,142917.54,0
792,4,2,0,48,6,111962.99,0,1,0,111755.8,0
793,3,2,0,34,1,131736.88,0,1,1,108543.21,0
794,1,0,1,29,1,0.0,0,1,0,180345.44,0
795,3,2,1,36,8,108239.11,0,0,0,99444.02,0
796,2,0,0,46,9,98444.19,0,0,1,109563.28,0
797,0,2,1,32,3,114540.38,0,1,0,92568.07,0
798,2,0,0,35,6,187530.66,0,1,1,37976.36,0
799,1,2,0,42,9,133636.16,0,0,1,103315.74,0
800,1,0,1,52,7,0.0,0,1,1,173952.5,0
801,2,2,0,44,0,84745.03,0,0,1,34673.98,0
802,1,2,0,31,7,120599.38,0,1,1,46163.44,0
803,0,1,0,29,9,0.0,0,0,1,140676.98,0
804,4,0,1,39,4,127771.35,0,0,1,151738.54,0
805,3,1,0,46,9,0.0,0,0,0,14679.81,1
806,3,0,0,33,0,0.0,0,0,0,175544.02,0
807,1,0,1,69,5,0.0,0,1,1,181964.6,0
808,1,2,1,53,10,167772.96,0,1,1,136886.86,0
809,1,0,0,37,6,95845.6,0,1,0,122218.23,0
810,1,0,0,35,10,0.0,0,1,0,180439.75,0
811,2,1,1,65,7,134714.7,0,0,1,190419.81,0
812,0,1,0,33,3,0.0,0,1,1,58685.59,0
813,0,2,1,28,8,122384.22,1,1,1,89017.38,1
814,2,0,0,26,2,0.0,0,0,0,50051.42,0
815,3,0,1,25,5,157993.15,0,1,0,146041.45,0
816,2,0,1,29,8,0.0,0,1,0,191166.09,0
817,0,2,0,42,2,123331.36,0,0,0,103516.08,1
818,0,1,1,27,9,75263.16,0,1,1,164825.04,0
819,2,0,0,43,6,137824.03,0,1,0,172557.77,0
820,1,2,1,36,4,132578.92,0,1,0,84320.94,0
821,4,0,0,36,5,156021.31,0,0,0,122662.98,0
822,1,1,1,34,8,0.0,0,1,0,72085.1,0
823,2,1,0,69,9,137453.43,0,0,1,110932.24,1
824,1,1,1,36,4,0.0,0,1,0,143635.36,0
825,0,2,1,33,8,164284.72,0,1,1,3710.34,0
826,2,0,0,47,5,0.0,0,1,1,179843.33,0
827,3,1,1,56,1,0.0,0,1,1,10643.38,0
828,1,2,0,31,2,112373.49,0,1,1,131167.98,0
829,0,0,0,39,10,0.0,0,1,0,10553.31,0
830,2,0,0,34,6,0.0,0,1,1,130928.22,0
831,2,1,0,41,5,0.0,0,0,1,157003.99,0
832,2,2,0,29,1,154333.82,0,1,1,138527.56,0
833,1,2,1,37,3,111432.77,0,1,1,167032.49,0
834,1,0,0,30,6,0.0,0,0,0,41642.29,0
835,0,0,1,34,2,137390.11,0,1,0,9677.0,0
836,2,1,0,37,3,0.0,0,1,1,147012.22,0
837,2,2,0,56,5,111642.08,0,1,1,80553.87,0
838,0,1,0,48,3,0.0,0,0,1,30730.95,1
839,0,0,1,36,4,83543.37,0,0,0,140134.43,0
840,2,2,1,50,6,145338.76,0,0,0,91936.1,1
841,4,0,0,31,1,186796.37,0,0,0,178252.63,0
842,1,2,1,35,8,58641.43,0,0,1,198674.08,0
843,3,1,0,41,5,0.0,0,1,0,28266.9,1
844,1,0,1,44,3,137148.68,0,1,0,92381.01,0
845,0,0,1,49,7,80001.23,0,0,0,135180.11,0
846,2,2,1,21,6,86402.52,0,0,0,27330.59,0
847,0,0,0,42,5,0.0,0,1,0,125305.34,0
848,1,1,1,51,1,122874.74,0,1,1,149648.45,0
849,2,0,1,25,0,97544.29,0,0,1,59887.15,0
850,1,2,1,46,1,170826.55,0,1,0,45041.32,0
851,1,2,0,48,1,97133.92,0,0,0,113316.77,1
852,0,2,0,41,8,153895.65,0,1,1,39087.42,0
853,1,0,0,43,6,0.0,0,1,1,7330.59,0
854,2,0,0,57,8,0.0,0,0,1,95463.29,0
855,0,1,1,32,4,0.0,0,1,0,167848.02,0
856,0,2,0,49,5,134956.02,0,1,0,93953.84,1
857,3,1,1,39,7,143637.58,0,0,1,174227.66,0
858,0,1,1,32,9,147506.25,0,1,1,135399.21,0
859,1,0,1,64,1,0.0,0,1,0,195635.3,1
860,1,0,1,43,8,190227.46,0,1,0,97508.04,1
861,0,0,0,32,2,172448.77,0,1,0,188083.77,1
862,2,0,1,41,7,113980.21,0,1,1,116704.25,0
863,2,0,1,53,6,0.0,0,0,1,97614.87,0
864,1,0,1,38,4,0.0,0,0,0,186884.04,0
865,2,2,0,25,10,76968.12,0,0,1,131501.72,0
866,0,0,1,38,1,88293.13,0,1,1,24302.95,0
867,1,0,0,48,1,170833.46,0,1,0,110510.28,1
868,1,2,1,44,6,108122.39,0,1,0,108488.33,1
869,0,0,1,36,4,0.0,0,1,1,197015.2,0
870,0,0,0,40,8,0.0,0,1,1,27689.77,0
871,1,2,0,45,7,129818.39,1,1,0,9217.55,1
872,2,0,0,35,2,163943.89,0,1,1,15068.18,0
873,0,0,1,28,7,0.0,0,1,0,7797.01,0
874,1,0,0,38,5,101430.3,0,0,1,4400.32,0
875,0,0,0,39,9,117301.66,0,0,0,182025.95,0
876,0,2,0,32,1,173340.83,0,0,1,122763.95,0
877,1,1,0,42,4,0.0,0,1,1,38152.01,0
878,0,0,0,33,3,134348.57,0,1,0,63163.99,0
879,0,0,0,45,9,105525.65,0,1,1,73418.29,0
880,3,0,0,60,6,0.0,0,1,0,17978.68,1
881,2,0,0,43,4,0.0,1,1,0,115136.51,1
882,0,0,1,36,6,106192.1,0,1,0,149575.59,0
883,1,0,0,45,4,45144.43,0,1,0,60917.24,1
884,0,0,1,65,7,92113.61,0,1,1,142548.33,0
885,0,0,1,25,7,0.0,0,1,1,157878.67,0
886,2,1,1,38,0,128366.44,0,1,0,12796.43,0
887,1,0,1,42,2,0.0,0,1,1,18657.77,0
888,2,2,1,74,3,106545.53,0,1,1,134589.58,0
889,0,0,0,43,8,145618.37,0,0,1,10350.74,0
890,3,1,1,37,8,141541.25,0,0,0,66013.27,0
891,0,2,1,32,2,57017.06,0,1,1,5907.11,0
892,0,0,1,42,9,0.0,0,1,0,74077.91,0
893,2,0,0,51,3,0.0,1,1,1,77294.56,1
894,2,2,0,35,8,125884.95,0,1,0,54359.02,1
895,2,2,1,32,5,61825.5,0,1,1,156124.93,0
896,2,0,1,35,8,0.0,0,1,0,94820.85,0
897,1,0,0,40,6,0.0,0,1,0,155155.25,0
898,0,0,0,40,2,102967.41,0,1,0,128702.1,1
899,1,2,1,25,2,171770.55,0,1,0,22745.5,0
900,2,2,1,40,1,93051.64,0,1,0,71865.31,1
901,1,0,1,36,7,161064.64,0,0,1,84294.82,0
902,1,0,0,48,7,90612.34,0,1,1,149139.13,0
903,0,0,1,28,5,145105.64,0,1,0,185489.11,0
904,1,0,1,58,4,0.0,0,0,0,176407.15,1
905,2,0,0,45,9,0.0,0,1,1,92027.69,1
906,2,0,1,33,6,174912.72,0,1,1,43932.54,0
907,0,0,0,46,1,104947.72,0,1,0,115789.25,1
908,2,1,1,31,10,135213.71,0,1,1,125777.28,0
909,4,1,1,25,7,0.0,0,1,0,18461.9,0
910,1,0,1,36,6,116229.85,0,1,1,79633.38,0
911,1,1,0,53,6,111201.41,0,1,1,121542.29,0
912,0,1,0,32,4,0.0,0,1,0,94739.2,0
913,3,2,1,27,1,131899.0,0,1,0,93302.29,0
914,0,0,1,35,10,124525.52,0,1,1,193793.78,0
915,1,0,1,47,6,0.0,0,1,0,74835.65,0
916,0,0,1,39,6,0.0,0,1,1,56999.9,1
917,1,0,0,45,3,47134.75,0,1,1,57236.44,0
918,3,1,1,35,3,0.0,0,0,0,81483.64,0
919,0,1,1,45,9,0.0,0,1,0,26752.56,0
920,2,0,1,44,5,0.0,0,0,1,9200.54,0
921,1,1,1,61,1,0.0,0,1,0,22447.85,1
922,0,0,1,51,5,0.0,1,1,0,189122.89,1
923,0,2,0,19,1,138657.08,0,1,1,16161.82,0
924,3,0,0,34,9,70302.48,0,1,1,68600.36,0
925,2,2,0,36,1,101609.01,0,1,1,447.73,0
926,2,1,1,35,3,0.0,0,1,1,15650.73,0
927,1,2,1,38,5,130170.82,0,1,1,149599.62,0
928,0,2,1,61,8,133802.29,0,1,1,90304.01,0
929,3,0,0,24,7,106234.02,0,0,0,115676.38,0
930,1,1,1,39,6,132628.98,0,0,0,38812.67,0
931,0,2,1,41,9,103522.75,0,1,1,34338.21,0
932,2,2,0,42,8,192390.52,0,1,0,823.36,0
933,0,1,1,36,1,0.0,0,0,1,135482.26,1
934,1,1,1,37,9,0.0,1,1,1,10656.89,0
935,1,0,0,38,3,0.0,0,0,1,116467.35,0
936,3,0,1,52,8,109922.61,0,1,1,96823.32,1
937,4,2,0,44,5,128605.32,0,0,1,171096.2,0
